HGNC ID	Status	Approved symbol	Alias symbol	Previous symbol	Ensembl gene ID
HGNC:46038	Approved	RN7SL22P			ENSG00000243136
HGNC:46039	Approved	RN7SL23P			ENSG00000240823
HGNC:46041	Approved	RN7SL25P			ENSG00000264530
HGNC:46042	Approved	RN7SL26P			ENSG00000242014
HGNC:46044	Approved	RN7SL28P			ENSG00000244512
HGNC:46046	Approved	RN7SL30P			ENSG00000243845
HGNC:46048	Approved	RN7SL32P			ENSG00000263941
HGNC:46049	Approved	RN7SL33P			ENSG00000243049
HGNC:46050	Approved	RN7SL34P			ENSG00000239868
HGNC:46051	Approved	RN7SL35P			ENSG00000240347
HGNC:46052	Approved	RN7SL36P			ENSG00000244314
HGNC:46053	Approved	RN7SL37P			ENSG00000242493
HGNC:46054	Approved	RN7SL38P			ENSG00000240481
HGNC:46055	Approved	RN7SL39P			ENSG00000241223
HGNC:46056	Approved	RN7SL40P			ENSG00000242696
HGNC:46057	Approved	RN7SL41P			ENSG00000241550
HGNC:46058	Approved	RN7SL42P			ENSG00000263999
HGNC:46059	Approved	RN7SL43P			ENSG00000275878
HGNC:46060	Approved	RN7SL44P			ENSG00000263841
HGNC:46061	Approved	RN7SL45P			ENSG00000264862
HGNC:46063	Approved	RN7SL47P			ENSG00000244710
HGNC:46064	Approved	RN7SL48P			ENSG00000266710
HGNC:46065	Approved	RN7SL49P			ENSG00000265802
HGNC:46066	Approved	RN7SL50P			ENSG00000242985
HGNC:46067	Approved	RN7SL51P			ENSG00000239958
HGNC:46068	Approved	RN7SL52P			ENSG00000264002
HGNC:46071	Approved	RN7SL55P			ENSG00000243227
HGNC:46073	Approved	RN7SL57P			ENSG00000242256
HGNC:46074	Approved	RN7SL58P			ENSG00000241552
HGNC:46076	Approved	RN7SL60P			ENSG00000243366
HGNC:46078	Approved	RN7SL62P			ENSG00000239640
HGNC:46079	Approved	RN7SL63P			ENSG00000239744
HGNC:46081	Approved	RN7SL65P			ENSG00000243770
HGNC:46082	Approved	RN7SL66P			ENSG00000264030
HGNC:46083	Approved	RN7SL67P			ENSG00000243854
HGNC:46084	Approved	RN7SL68P			ENSG00000242020
HGNC:46085	Approved	RN7SL69P			ENSG00000240533
HGNC:46086	Approved	RN7SL70P			ENSG00000241172
HGNC:46088	Approved	RN7SL72P			ENSG00000243374
HGNC:46089	Approved	RN7SL73P			ENSG00000265882
HGNC:46090	Approved	RN7SL74P			ENSG00000265260
HGNC:46091	Approved	RN7SL75P			ENSG00000239908
HGNC:46092	Approved	RN7SL76P			ENSG00000241959
HGNC:46093	Approved	RN7SL77P			ENSG00000240837
HGNC:46094	Approved	RN7SL78P			ENSG00000243782
HGNC:46095	Approved	RN7SL79P			ENSG00000239595
HGNC:46097	Approved	RN7SL81P			ENSG00000244218
HGNC:46098	Approved	RN7SL82P			ENSG00000278696
HGNC:46099	Approved	RN7SL83P			ENSG00000241756
HGNC:46103	Approved	RN7SL87P			ENSG00000239390
HGNC:46104	Approved	RN7SL88P			ENSG00000277062
HGNC:46105	Approved	RN7SL89P			ENSG00000243383
HGNC:46107	Approved	RN7SL91P			ENSG00000240439
HGNC:46108	Approved	RN7SL92P			ENSG00000265592
HGNC:46109	Approved	RN7SL93P			ENSG00000240327
HGNC:46112	Approved	RN7SL96P			ENSG00000265905
HGNC:46113	Approved	RN7SL97P			ENSG00000242216
HGNC:46114	Approved	RN7SL98P			ENSG00000240613
HGNC:46116	Approved	RN7SL100P			ENSG00000240306
HGNC:46117	Approved	RN7SL101P			ENSG00000243548
HGNC:46120	Approved	RN7SL104P			ENSG00000243541
HGNC:46121	Approved	RN7SL105P			ENSG00000243704
HGNC:46122	Approved	RN7SL106P			ENSG00000273981
HGNC:46123	Approved	RN7SL107P			ENSG00000243424
HGNC:46124	Approved	RN7SL108P			ENSG00000243546
HGNC:46126	Approved	RN7SL110P			ENSG00000241064
HGNC:46127	Approved	RN7SL111P			ENSG00000243510
HGNC:46129	Approved	RN7SL113P			ENSG00000278590
HGNC:46132	Approved	RN7SL116P			ENSG00000240474
HGNC:46133	Approved	RN7SL117P			ENSG00000264192
HGNC:46134	Approved	RN7SL118P			ENSG00000266420
HGNC:46136	Approved	RN7SL120P			ENSG00000244169
HGNC:46137	Approved	RN7SL121P			ENSG00000263974
HGNC:46138	Approved	RN7SL122P			ENSG00000263529
HGNC:46139	Approved	RN7SL123P			ENSG00000266863
HGNC:46140	Approved	RN7SL124P			ENSG00000242113
HGNC:46141	Approved	RN7SL125P			ENSG00000244514
HGNC:46142	Approved	RN7SL126P			ENSG00000276281
HGNC:46143	Approved	RN7SL127P			ENSG00000242175
HGNC:46144	Approved	RN7SL128P			ENSG00000240869
HGNC:46146	Approved	RN7SL130P			ENSG00000244256
HGNC:46147	Approved	RN7SL131P			ENSG00000264592
HGNC:46148	Approved	RN7SL132P			ENSG00000242653
HGNC:46150	Approved	RN7SL134P			ENSG00000263360
HGNC:46151	Approved	RN7SL135P			ENSG00000241964
HGNC:46154	Approved	RN7SL138P			ENSG00000266274
HGNC:46156	Approved	RN7SL140P			ENSG00000266059
HGNC:46157	Approved	RN7SL141P			ENSG00000243398
HGNC:46159	Approved	RN7SL143P			ENSG00000244003
HGNC:46160	Approved	RN7SL144P			ENSG00000242559
HGNC:46161	Approved	RN7SL145P			ENSG00000244357
HGNC:46162	Approved	RN7SL146P			ENSG00000240106
HGNC:46163	Approved	RN7SL147P			ENSG00000263988
HGNC:46164	Approved	RN7SL148P			ENSG00000244066
HGNC:46165	Approved	RN7SL149P			ENSG00000241834
HGNC:46166	Approved	RN7SL150P			ENSG00000240626
HGNC:46167	Approved	RN7SL151P			ENSG00000244230
HGNC:46168	Approved	RN7SL152P			ENSG00000242102
HGNC:46169	Approved	RN7SL153P			ENSG00000244748
HGNC:46170	Approved	RN7SL154P			ENSG00000264317
HGNC:46171	Approved	RN7SL155P			ENSG00000263490
HGNC:46172	Approved	RN7SL156P			ENSG00000242509
HGNC:46175	Approved	RN7SL159P			ENSG00000242281
HGNC:46176	Approved	RN7SL160P			ENSG00000241159
HGNC:46178	Approved	RN7SL162P			ENSG00000266503
HGNC:46179	Approved	RN7SL163P			ENSG00000266195
HGNC:46180	Approved	RN7SL164P			ENSG00000242614
HGNC:46181	Approved	RN7SL165P			ENSG00000241188
HGNC:46182	Approved	RN7SL166P			ENSG00000275014
HGNC:46183	Approved	RN7SL167P			ENSG00000242673
HGNC:46184	Approved	RN7SL168P			ENSG00000244296
HGNC:46185	Approved	RN7SL169P			ENSG00000242547
HGNC:46186	Approved	RN7SL170P			ENSG00000241821
HGNC:46188	Approved	RN7SL172P			ENSG00000243544
HGNC:46189	Approved	RN7SL173P			ENSG00000243373
HGNC:46190	Approved	RN7SL174P			ENSG00000243333
HGNC:46192	Approved	RN7SL176P			ENSG00000266610
HGNC:46193	Approved	RN7SL177P			ENSG00000242976
HGNC:46194	Approved	RN7SL178P			ENSG00000263616
HGNC:46196	Approved	RN7SL180P			ENSG00000242860
HGNC:46197	Approved	RN7SL181P			ENSG00000243738
HGNC:46198	Approved	RN7SL182P			ENSG00000241461
HGNC:46199	Approved	RN7SL183P			ENSG00000240997
HGNC:46200	Approved	RN7SL184P			ENSG00000239279
HGNC:46201	Approved	RN7SL185P			ENSG00000275776
HGNC:46202	Approved	RN7SL186P			ENSG00000278124
HGNC:46203	Approved	RN7SL187P			ENSG00000240299
HGNC:46204	Approved	RN7SL188P			ENSG00000241943
HGNC:46205	Approved	RN7SL189P			ENSG00000243817
HGNC:46206	Approved	RN7SL190P			ENSG00000264933
HGNC:46207	Approved	RN7SL191P			ENSG00000241198
HGNC:46208	Approved	RN7SL192P			ENSG00000276757
HGNC:46209	Approved	RN7SL193P			ENSG00000239679
HGNC:46212	Approved	RN7SL196P			ENSG00000274424
HGNC:46213	Approved	RN7SL197P			ENSG00000276031
HGNC:46214	Approved	RN7SL198P			ENSG00000264036
HGNC:46215	Approved	RN7SL199P			ENSG00000265315
HGNC:46216	Approved	RN7SL200P			ENSG00000265123
HGNC:46217	Approved	RN7SL201P			ENSG00000242118
HGNC:46218	Approved	RN7SL202P			ENSG00000266627
HGNC:46219	Approved	RN7SL203P			ENSG00000275128
HGNC:46220	Approved	RN7SL204P			ENSG00000264676
HGNC:46221	Approved	RN7SL205P			ENSG00000241392
HGNC:46224	Approved	RN7SL208P			ENSG00000264391
HGNC:46225	Approved	RN7SL209P			ENSG00000240927
HGNC:46226	Approved	RN7SL210P			ENSG00000275961
HGNC:46227	Approved	RN7SL211P			ENSG00000244534
HGNC:46229	Approved	RN7SL213P			ENSG00000239820
HGNC:46230	Approved	RN7SL214P			ENSG00000242066
HGNC:46231	Approved	RN7SL215P			ENSG00000242201
HGNC:46232	Approved	RN7SL216P			ENSG00000244404
HGNC:46233	Approved	RN7SL217P			ENSG00000264706
HGNC:46234	Approved	RN7SL218P			ENSG00000244194
HGNC:46235	Approved	RN7SL219P			ENSG00000265386
HGNC:46236	Approved	RN7SL220P			ENSG00000266467
HGNC:46237	Approved	RN7SL221P			ENSG00000239472
HGNC:46238	Approved	RN7SL222P			ENSG00000242165
HGNC:46239	Approved	RN7SL223P			ENSG00000240202
HGNC:46241	Approved	RN7SL225P			ENSG00000239856
HGNC:46244	Approved	RN7SL228P			ENSG00000244033
HGNC:46245	Approved	RN7SL229P			ENSG00000242811
HGNC:46246	Approved	RN7SL230P			ENSG00000264916
HGNC:46247	Approved	RN7SL231P			ENSG00000240803
HGNC:46249	Approved	RN7SL233P			ENSG00000242971
HGNC:46250	Approved	RN7SL234P			ENSG00000241391
HGNC:46252	Approved	RN7SL236P			ENSG00000243870
HGNC:46253	Approved	RN7SL237P			ENSG00000264767
HGNC:46254	Approved	RN7SL238P			ENSG00000276891
HGNC:46255	Approved	RN7SL239P			ENSG00000242999
HGNC:46256	Approved	RN7SL240P			ENSG00000243505
HGNC:46257	Approved	RN7SL241P			ENSG00000239625
HGNC:46258	Approved	RN7SL242P			ENSG00000244389
HGNC:46260	Approved	RN7SL244P			ENSG00000242865
HGNC:46262	Approved	RN7SL246P			ENSG00000265093
HGNC:46264	Approved	RN7SL248P		RN7SL527P	ENSG00000274186
HGNC:46266	Approved	RN7SL250P			ENSG00000244107
HGNC:46267	Approved	RN7SL251P			ENSG00000244399
HGNC:46268	Approved	RN7SL252P			ENSG00000244318
HGNC:46269	Approved	RN7SL253P			ENSG00000241652
HGNC:46270	Approved	RN7SL254P			ENSG00000240014
HGNC:46271	Approved	RN7SL255P			ENSG00000239808
HGNC:46274	Approved	RN7SL258P			ENSG00000240589
HGNC:46275	Approved	RN7SL259P			ENSG00000241082
HGNC:46276	Approved	RN7SL260P			ENSG00000253602
HGNC:46277	Approved	RN7SL261P			ENSG00000277762
HGNC:46278	Approved	RN7SL262P			ENSG00000265033
HGNC:46279	Approved	RN7SL263P			ENSG00000240160
HGNC:46281	Approved	RN7SL265P			ENSG00000241709
HGNC:46282	Approved	RN7SL266P			ENSG00000243011
HGNC:46283	Approved	RN7SL267P			ENSG00000242121
HGNC:46284	Approved	RN7SL268P			ENSG00000244425
HGNC:46285	Approved	RN7SL269P			ENSG00000243051
HGNC:46286	Approved	RN7SL270P			ENSG00000277198
HGNC:46287	Approved	RN7SL271P			ENSG00000239250
HGNC:46288	Approved	RN7SL272P			ENSG00000242360
HGNC:46289	Approved	RN7SL273P			ENSG00000239953
HGNC:46290	Approved	RN7SL274P		RN7SL694P	ENSG00000242430
HGNC:46291	Approved	RN7SL275P			ENSG00000263940
HGNC:46293	Approved	RN7SL277P			ENSG00000240490
HGNC:46294	Approved	RN7SL278P			ENSG00000243365
HGNC:46295	Approved	RN7SL279P			ENSG00000265648
HGNC:46296	Approved	RN7SL280P			ENSG00000244671
HGNC:46298	Approved	RN7SL282P			ENSG00000243591
HGNC:46299	Approved	RN7SL283P			ENSG00000240977
HGNC:46300	Approved	RN7SL284P			ENSG00000243446
HGNC:46301	Approved	RN7SL285P			ENSG00000243313
HGNC:46302	Approved	RN7SL286P			ENSG00000277464
HGNC:46304	Approved	RN7SL288P			ENSG00000240767
HGNC:46306	Approved	RN7SL290P			ENSG00000264613
HGNC:46307	Approved	RN7SL291P			ENSG00000242065
HGNC:46308	Approved	RN7SL292P			ENSG00000242650
HGNC:46309	Approved	RN7SL293P			ENSG00000242483
HGNC:46310	Approved	RN7SL294P			ENSG00000242638
HGNC:46312	Approved	RN7SL296P			ENSG00000275090
HGNC:46313	Approved	RN7SL297P			ENSG00000240183
HGNC:46315	Approved	RN7SL299P			ENSG00000242794
HGNC:46316	Approved	RN7SL300P			ENSG00000265813
HGNC:46317	Approved	RN7SL301P			ENSG00000276014
HGNC:46318	Approved	RN7SL302P			ENSG00000241246
HGNC:46319	Approved	RN7SL303P			ENSG00000240116
HGNC:46320	Approved	RN7SL304P			ENSG00000242688
HGNC:46321	Approved	RN7SL305P			ENSG00000240647
HGNC:46322	Approved	RN7SL306P			ENSG00000242241
HGNC:46323	Approved	RN7SL307P			ENSG00000243338
HGNC:46324	Approved	RN7SL308P			ENSG00000243951
HGNC:46325	Approved	RN7SL309P			ENSG00000239356
HGNC:46326	Approved	RN7SL310P			ENSG00000240663
HGNC:46327	Approved	RN7SL311P			ENSG00000265892
HGNC:46329	Approved	RN7SL313P			ENSG00000275655
HGNC:46330	Approved	RN7SL314P			ENSG00000244402
HGNC:46332	Approved	RN7SL316P			ENSG00000241631
HGNC:46333	Approved	RN7SL317P			ENSG00000242668
HGNC:46334	Approved	RN7SL318P			ENSG00000242079
HGNC:46335	Approved	RN7SL319P			ENSG00000241807
HGNC:46336	Approved	RN7SL320P			ENSG00000243900
HGNC:46337	Approved	RN7SL321P			ENSG00000277483
HGNC:46338	Approved	RN7SL322P			ENSG00000276588
HGNC:46339	Approved	RN7SL323P			ENSG00000241997
HGNC:46341	Approved	RN7SL325P			ENSG00000239579
HGNC:46342	Approved	RN7SL326P			ENSG00000264582
HGNC:46343	Approved	RN7SL327P			ENSG00000275992
HGNC:46344	Approved	RN7SL328P			ENSG00000240853
HGNC:46345	Approved	RN7SL329P			ENSG00000242170
HGNC:46346	Approved	RN7SL330P			ENSG00000244391
HGNC:46347	Approved	RN7SL331P			ENSG00000278422
HGNC:46348	Approved	RN7SL332P			ENSG00000242989
HGNC:46349	Approved	RN7SL333P			ENSG00000239494
HGNC:46350	Approved	RN7SL334P			ENSG00000244618
HGNC:46351	Approved	RN7SL335P			ENSG00000241037
HGNC:46352	Approved	RN7SL336P			ENSG00000264017
HGNC:46353	Approved	RN7SL337P			ENSG00000243488
HGNC:46354	Approved	RN7SL338P			ENSG00000241568
HGNC:46355	Approved	RN7SL339P			ENSG00000265740
HGNC:46356	Approved	RN7SL340P			ENSG00000241604
HGNC:46357	Approved	RN7SL341P			ENSG00000275588
HGNC:46358	Approved	RN7SL342P			ENSG00000239398
HGNC:46359	Approved	RN7SL343P			ENSG00000273717
HGNC:46360	Approved	RN7SL344P			ENSG00000241395
HGNC:46362	Approved	RN7SL346P			ENSG00000240470
HGNC:46366	Approved	RN7SL350P			ENSG00000243254
HGNC:46367	Approved	RN7SL351P			ENSG00000240098
HGNC:46368	Approved	RN7SL352P			ENSG00000243439
HGNC:46369	Approved	RN7SL353P		RN7SL579P	ENSG00000263608
HGNC:46370	Approved	RN7SL354P			ENSG00000243027
HGNC:46372	Approved	RN7SL356P			ENSG00000266553
HGNC:46373	Approved	RN7SL357P			ENSG00000265894
HGNC:46375	Approved	RN7SL359P			ENSG00000244384
HGNC:46377	Approved	RN7SL361P			ENSG00000242158
HGNC:46378	Approved	RN7SL362P			ENSG00000242707
HGNC:46379	Approved	RN7SL363P			ENSG00000241869
HGNC:46380	Approved	RN7SL364P			ENSG00000243560
HGNC:46382	Approved	RN7SL366P			ENSG00000266128
HGNC:46384	Approved	RN7SL368P			ENSG00000239948
HGNC:46385	Approved	RN7SL369P			ENSG00000241542
HGNC:46386	Approved	RN7SL370P			ENSG00000243437
HGNC:46387	Approved	RN7SL371P			ENSG00000266210
HGNC:46388	Approved	RN7SL372P			ENSG00000242565
HGNC:46391	Approved	RN7SL375P			ENSG00000265745
HGNC:46392	Approved	RN7SL376P			ENSG00000265814
HGNC:46393	Approved	RN7SL377P			ENSG00000266569
HGNC:46394	Approved	RN7SL378P			ENSG00000265684
HGNC:46395	Approved	RN7SL379P			ENSG00000242998
HGNC:46396	Approved	RN7SL380P			ENSG00000244532
HGNC:46397	Approved	RN7SL381P			ENSG00000263968
HGNC:46398	Approved	RN7SL382P			ENSG00000240723
HGNC:46399	Approved	RN7SL383P			ENSG00000263556
HGNC:46400	Approved	RN7SL384P			ENSG00000242912
HGNC:46401	Approved	RN7SL385P			ENSG00000241333
HGNC:46402	Approved	RN7SL386P			ENSG00000273610
HGNC:46403	Approved	RN7SL387P			ENSG00000263537
HGNC:46404	Approved	RN7SL388P			ENSG00000239577
HGNC:46406	Approved	RN7SL390P			ENSG00000241785
HGNC:46407	Approved	RN7SL391P			ENSG00000265388
HGNC:46408	Approved	RN7SL392P			ENSG00000242482
HGNC:46409	Approved	RN7SL393P			ENSG00000243723
HGNC:46410	Approved	RN7SL394P			ENSG00000239942
HGNC:46411	Approved	RN7SL395P			ENSG00000244307
HGNC:46412	Approved	RN7SL396P			ENSG00000244642
HGNC:46413	Approved	RN7SL397P			ENSG00000244139
HGNC:46414	Approved	RN7SL398P			ENSG00000244356
HGNC:46415	Approved	RN7SL399P			ENSG00000239542
HGNC:46416	Approved	RN7SL400P			ENSG00000243059
HGNC:46417	Approved	RN7SL401P			ENSG00000241866
HGNC:46418	Approved	RN7SL402P			ENSG00000243968
HGNC:46419	Approved	RN7SL403P			ENSG00000240625
HGNC:46420	Approved	RN7SL404P			ENSG00000264840
HGNC:46421	Approved	RN7SL405P			ENSG00000264540
HGNC:46424	Approved	RN7SL408P			ENSG00000266875
HGNC:46427	Approved	RN7SL411P			ENSG00000265327
HGNC:46429	Approved	RN7SL413P			ENSG00000242893
HGNC:46430	Approved	RN7SL414P			ENSG00000239396
HGNC:46431	Approved	RN7SL415P			ENSG00000240961
HGNC:46432	Approved	RN7SL416P			ENSG00000242101
HGNC:46433	Approved	RN7SL417P			ENSG00000244056
HGNC:46434	Approved	RN7SL418P			ENSG00000241665
HGNC:46435	Approved	RN7SL419P			ENSG00000243883
HGNC:46436	Approved	RN7SL420P			ENSG00000239984
HGNC:46438	Approved	RN7SL422P			ENSG00000274852
HGNC:46439	Approved	RN7SL423P			ENSG00000244372
HGNC:46440	Approved	RN7SL424P			ENSG00000244034
HGNC:46441	Approved	RN7SL425P			
HGNC:46442	Approved	RN7SL426P			ENSG00000263815
HGNC:46444	Approved	RN7SL428P			ENSG00000277582
HGNC:46445	Approved	RN7SL429P			ENSG00000278604
HGNC:46446	Approved	RN7SL430P			ENSG00000243911
HGNC:46447	Approved	RN7SL431P			ENSG00000264384
HGNC:46448	Approved	RN7SL432P			ENSG00000242769
HGNC:46450	Approved	RN7SL434P			ENSG00000241868
HGNC:46451	Approved	RN7SL435P			ENSG00000263944
HGNC:46454	Approved	RN7SL438P			
HGNC:46456	Approved	RN7SL440P			ENSG00000264963
HGNC:46457	Approved	RN7SL441P			ENSG00000241413
HGNC:46458	Approved	RN7SL442P			ENSG00000239221
HGNC:46459	Approved	RN7SL443P			ENSG00000241229
HGNC:46460	Approved	RN7SL444P			ENSG00000265753
HGNC:46461	Approved	RN7SL445P			ENSG00000240577
HGNC:46462	Approved	RN7SL446P			ENSG00000244544
HGNC:46463	Approved	RN7SL447P			ENSG00000243991
HGNC:46464	Approved	RN7SL448P			ENSG00000264322
HGNC:46465	Approved	RN7SL449P			ENSG00000242889
HGNC:46467	Approved	RN7SL451P			ENSG00000265141
HGNC:46468	Approved	RN7SL452P			ENSG00000243103
HGNC:46469	Approved	RN7SL453P			ENSG00000276544
HGNC:46470	Approved	RN7SL454P			ENSG00000243426
HGNC:46471	Approved	RN7SL455P			ENSG00000264047
HGNC:46472	Approved	RN7SL456P			ENSG00000242266
HGNC:46473	Approved	RN7SL457P			ENSG00000263794
HGNC:46475	Approved	RN7SL459P			ENSG00000240993
HGNC:46476	Approved	RN7SL460P			ENSG00000263410
HGNC:46477	Approved	RN7SL461P			ENSG00000243801
HGNC:46478	Approved	RN7SL462P			ENSG00000276522
HGNC:46480	Approved	RN7SL464P			ENSG00000243872
HGNC:46481	Approved	RN7SL465P			ENSG00000244297
HGNC:46482	Approved	RN7SL466P			ENSG00000241347
HGNC:46484	Approved	RN7SL468P			ENSG00000264833
HGNC:46485	Approved	RN7SL469P			ENSG00000277637
HGNC:46486	Approved	RN7SL470P			ENSG00000263669
HGNC:46487	Approved	RN7SL471P		RN7SL257P	ENSG00000263426
HGNC:46488	Approved	RN7SL472P			ENSG00000240457
HGNC:46489	Approved	RN7SL473P			ENSG00000277452
HGNC:46490	Approved	RN7SL474P			ENSG00000264092
HGNC:46491	Approved	RN7SL475P			ENSG00000265535
HGNC:46493	Approved	RN7SL477P			ENSG00000239367
HGNC:46494	Approved	RN7SL478P			ENSG00000277946
HGNC:46495	Approved	RN7SL479P			ENSG00000239560
HGNC:46496	Approved	RN7SL480P			ENSG00000266187
HGNC:46497	Approved	RN7SL481P			ENSG00000240322
HGNC:46498	Approved	RN7SL482P			ENSG00000241587
HGNC:46499	Approved	RN7SL483P			ENSG00000244091
HGNC:46500	Approved	RN7SL484P			ENSG00000241588
HGNC:46503	Approved	RN7SL487P			ENSG00000243871
HGNC:46504	Approved	RN7SL488P			ENSG00000264271
HGNC:46505	Approved	RN7SL489P			ENSG00000277295
HGNC:46507	Approved	RN7SL491P			ENSG00000264400
HGNC:46508	Approved	RN7SL492P			ENSG00000240545
HGNC:46509	Approved	RN7SL493P			ENSG00000266439
HGNC:46510	Approved	RN7SL494P			ENSG00000241175
HGNC:46511	Approved	RN7SL495P			ENSG00000277515
HGNC:46512	Approved	RN7SL496P			ENSG00000242855
HGNC:46513	Approved	RN7SL497P			ENSG00000240847
HGNC:46514	Approved	RN7SL498P			ENSG00000263755
HGNC:46515	Approved	RN7SL499P			ENSG00000239202
HGNC:46516	Approved	RN7SL500P			
HGNC:46518	Approved	RN7SL502P			ENSG00000240733
HGNC:46519	Approved	RN7SL503P			ENSG00000240374
HGNC:46520	Approved	RN7SL504P			ENSG00000241789
HGNC:46521	Approved	RN7SL505P			ENSG00000241420
HGNC:46523	Approved	RN7SL507P			ENSG00000239702
HGNC:46524	Approved	RN7SL508P			ENSG00000244112
HGNC:46525	Approved	RN7SL509P			ENSG00000263479
HGNC:46526	Approved	RN7SL510P			ENSG00000266308
HGNC:46529	Approved	RN7SL513P			ENSG00000239821
HGNC:46531	Approved	RN7SL515P			ENSG00000241406
HGNC:46532	Approved	RN7SL516P			ENSG00000242699
HGNC:46533	Approved	RN7SL517P			ENSG00000241939
HGNC:46534	Approved	RN7SL518P			ENSG00000265486
HGNC:46535	Approved	RN7SL519P			ENSG00000243075
HGNC:46536	Approved	RN7SL520P			ENSG00000240199
HGNC:46537	Approved	RN7SL521P			ENSG00000240877
HGNC:46539	Approved	RN7SL523P			ENSG00000243976
HGNC:46540	Approved	RN7SL524P			ENSG00000266754
HGNC:46541	Approved	RN7SL525P			ENSG00000264910
HGNC:46542	Approved	RN7SL526P			ENSG00000243642
HGNC:46546	Approved	RN7SL530P			ENSG00000239910
HGNC:46547	Approved	RN7SL531P			ENSG00000264071
HGNC:46551	Approved	RN7SL535P			ENSG00000239419
HGNC:46552	Approved	RN7SL536P			ENSG00000278222
HGNC:46554	Approved	RN7SL538P			ENSG00000240692
HGNC:46555	Approved	RN7SL539P			ENSG00000274076
HGNC:46557	Approved	RN7SL541P			ENSG00000240250
HGNC:46558	Approved	RN7SL542P			ENSG00000243633
HGNC:46559	Approved	RN7SL543P			ENSG00000265918
HGNC:46560	Approved	RN7SL544P			ENSG00000275230
HGNC:46561	Approved	RN7SL545P			ENSG00000274568
HGNC:46562	Approved	RN7SL546P			ENSG00000239224
HGNC:46563	Approved	RN7SL547P			ENSG00000240584
HGNC:46565	Approved	RN7SL549P			ENSG00000239825
HGNC:46567	Approved	RN7SL551P			ENSG00000243856
HGNC:46568	Approved	RN7SL552P			ENSG00000239466
HGNC:46569	Approved	RN7SL553P			ENSG00000241227
HGNC:46570	Approved	RN7SL554P			ENSG00000240936
HGNC:46571	Approved	RN7SL555P			ENSG00000263905
HGNC:46572	Approved	RN7SL556P			ENSG00000277265
HGNC:46573	Approved	RN7SL557P			ENSG00000266166
HGNC:46574	Approved	RN7SL558P			ENSG00000243260
HGNC:46575	Approved	RN7SL559P			ENSG00000240750
HGNC:46576	Approved	RN7SL560P			ENSG00000264438
HGNC:46577	Approved	RN7SL561P			ENSG00000242348
HGNC:46579	Approved	RN7SL563P			ENSG00000239211
HGNC:46580	Approved	RN7SL564P			ENSG00000240606
HGNC:46581	Approved	RN7SL565P			ENSG00000276562
HGNC:46582	Approved	RN7SL566P			ENSG00000241983
HGNC:46583	Approved	RN7SL567P			ENSG00000240203
HGNC:46584	Approved	RN7SL568P			ENSG00000239703
HGNC:46585	Approved	RN7SL569P			ENSG00000239468
HGNC:46586	Approved	RN7SL570P			ENSG00000241174
HGNC:46587	Approved	RN7SL571P			ENSG00000243274
HGNC:46589	Approved	RN7SL573P			ENSG00000239607
HGNC:46590	Approved	RN7SL574P			ENSG00000266075
HGNC:46591	Approved	RN7SL575P			ENSG00000277591
HGNC:46593	Approved	RN7SL577P			ENSG00000265942
HGNC:46594	Approved	RN7SL578P			ENSG00000239228
HGNC:46596	Approved	RN7SL580P			ENSG00000240641
HGNC:46597	Approved	RN7SL581P			ENSG00000242657
HGNC:46598	Approved	RN7SL582P			ENSG00000241156
HGNC:46599	Approved	RN7SL583P			ENSG00000239504
HGNC:46600	Approved	RN7SL584P			ENSG00000239471
HGNC:46601	Approved	RN7SL585P			ENSG00000274168
HGNC:46602	Approved	RN7SL586P			ENSG00000241487
HGNC:46603	Approved	RN7SL587P			ENSG00000240233
HGNC:46605	Approved	RN7SL589P			ENSG00000239247
HGNC:46607	Approved	RN7SL591P			ENSG00000240940
HGNC:46608	Approved	RN7SL592P			ENSG00000264615
HGNC:46610	Approved	RN7SL594P			ENSG00000242236
HGNC:46612	Approved	RN7SL596P			ENSG00000264519
HGNC:46613	Approved	RN7SL597P			ENSG00000244264
HGNC:46614	Approved	RN7SL598P			ENSG00000243700
HGNC:46616	Approved	RN7SL600P			ENSG00000274963
HGNC:46617	Approved	RN7SL601P			ENSG00000243346
HGNC:46618	Approved	RN7SL602P			ENSG00000264352
HGNC:46620	Approved	RN7SL604P			ENSG00000244236
HGNC:46621	Approved	RN7SL605P			ENSG00000265566
HGNC:46622	Approved	RN7SL606P			ENSG00000239932
HGNC:46623	Approved	RN7SL607P			ENSG00000278525
HGNC:46624	Approved	RN7SL608P			ENSG00000239884
HGNC:46626	Approved	RN7SL610P			ENSG00000243847
HGNC:46628	Approved	RN7SL612P			ENSG00000266160
HGNC:46630	Approved	RN7SL614P			ENSG00000243267
HGNC:46631	Approved	RN7SL615P			ENSG00000263989
HGNC:46632	Approved	RN7SL616P			ENSG00000266477
HGNC:46633	Approved	RN7SL617P			ENSG00000241162
HGNC:46634	Approved	RN7SL618P			ENSG00000241613
HGNC:46635	Approved	RN7SL619P			ENSG00000266770
HGNC:46636	Approved	RN7SL620P			ENSG00000276088
